src_fm_fc_ms_ff,target
"org . junit . Assert . assertEquals ( json , result . getResponseBody ( ) )
","org . junit . Assert . assertEquals <mask> json , result . getResponseBody <mask> <mask> )"
"org . junit . Assert . assertTrue ( response . toString ( ) , response . result ( ) )
","<mask> . junit . <mask> . assertTrue ( response . toString <mask> ) , response . result ( ) )"
"org . junit . Assert . assertEquals ( ( ( ( 1 + 2 ) + 3 ) + 4 ) , result . asInteger ( ) . getValue ( ) )
","org . junit . <mask> . assertEquals ( ( ( <mask> 1 + 2 ) + 3 ) + 4 ) , result . asInteger ( ) <mask> getValue <mask> <mask> <mask>"
"org . junit . Assert . assertEquals ( columnSubset . length , 0 )
","org . junit . Assert . assertEquals ( <mask> . <mask> , 0 )"
"org . junit . Assert . assertFalse ( filter . allow ( event , listener ) )
","org . junit . Assert . assertFalse ( filter . allow <mask> event , <mask> ) <mask>"
"org . junit . Assert . assertEquals ( expected . toString ( ) , value )
",org . junit . Assert . assertEquals ( <mask> . <mask> ( ) <mask> value )
"org . junit . Assert . assertThat ( exists , org . hamcrest . Matchers . is ( false ) )
","<mask> . junit . Assert . assertThat ( <mask> , org . hamcrest . Matchers . <mask> ( false <mask> )"
"org . junit . Assert . assertEquals ( 0 , ret )
","org . <mask> . <mask> . assertEquals ( 0 , ret )"
"org . junit . Assert . assertEquals ( expectedQuery , actualQuery )
",org . <mask> . Assert . assertEquals ( expectedQuery <mask> actualQuery )
"org . junit . Assert . assertNotNull ( path )
",org <mask> junit . Assert . assertNotNull ( <mask> )
"org . junit . Assert . assertTrue ( result )
",org . junit <mask> Assert . assertTrue ( result )
"org . junit . Assert . assertTrue ( s . isEmpty ( ) )
",org . <mask> . Assert . assertTrue <mask> s . isEmpty ( ) )
"org . junit . Assert . assertEquals ( true , passthru )
","org . junit . Assert . assertEquals ( true , <mask> <mask>"
"org . junit . Assert . assertEquals ( 1 , dist . getShape ( ) , 0 )
","org . junit . Assert . <mask> ( 1 , dist . getShape ( ) <mask> 0 )"
"org . junit . Assert . assertEquals ( ""barValue1"" , entry . getFirstHeader ( ""bar"" ) . getValue ( ) )
","org <mask> junit . Assert <mask> assertEquals ( ""barValue1"" , entry . getFirstHeader ( ""bar"" <mask> . getValue ( <mask> )"
"org . junit . Assert . assertEquals ( expected , io . datakernel . bytebuf . ByteBufStrings . asAscii ( buf ) )
",org . junit . Assert . assertEquals <mask> expected <mask> io . datakernel . bytebuf . <mask> . asAscii ( buf ) <mask>
"org . junit . Assert . assertTrue ( success )
",org . junit . <mask> <mask> assertTrue ( success )
"org . junit . Assert . assertEquals ( millis1 , millis2 )
","org . junit . Assert <mask> assertEquals ( millis1 , millis2 )"
"org . junit . Assert . assertEquals ( p1 , p2 )
","org . junit <mask> Assert . assertEquals ( <mask> , p2 )"
"org . junit . Assert . assertEquals ( foreground , actualForeground )
",org <mask> junit . Assert . assertEquals ( foreground <mask> actualForeground )
"org . junit . Assert . assertTrue ( payload . isExecutedSuccessfully ( ) )
",org . junit . Assert . assertTrue ( <mask> . isExecutedSuccessfully ( ) <mask>
"org . junit . Assert . assertThat ( match , org . hamcrest . Matchers . is ( true ) )
","org . junit <mask> Assert . assertThat ( match , <mask> . hamcrest . Matchers . is <mask> true <mask> )"
"org . junit . Assert . assertSame ( f , a )
","org . junit . Assert <mask> assertSame <mask> f , a )"
"org . junit . Assert . assertEquals ( 3 , groups . size ( ) )
","<mask> . junit . <mask> . assertEquals ( 3 , groups . size ( <mask> )"
"org . junit . Assert . assertEquals ( test , control )
","org . junit . Assert . assertEquals <mask> test , control <mask>"
"org . junit . Assert . assertEquals ( expected , actual )
","org . junit . Assert . assertEquals <mask> <mask> , actual )"
"org . junit . Assert . assertEquals ( textPlain , textDecoded )
","org . junit . Assert . assertEquals ( textPlain , textDecoded <mask>"
"org . junit . Assert . assertTrue ( viewAction . project . visibleFileTry ( com . liferay . ide . ui . module . tests . NewModuleProjectWizardLiferayWorkspaceMavenTests . liferayWorkspace . getModuleFiles ( project . getName ( ) ) ) )
",<mask> <mask> <mask> <mask> Assert . assertTrue ( viewAction . project . visibleFileTry ( com . <mask> . ide . <mask> . module . tests . NewModuleProjectWizardLiferayWorkspaceMavenTests . liferayWorkspace . getModuleFiles ( project . getName ( <mask> ) ) )
"org . junit . Assert . assertNotNull ( chain )
",org . junit <mask> Assert . assertNotNull <mask> chain )
"org . junit . Assert . assertTrue ( exceptionOccured )
",org . junit . Assert . assertTrue <mask> exceptionOccured <mask>
"org . junit . Assert . assertNull ( extensionMapping )
",org . junit . Assert <mask> assertNull ( extensionMapping <mask>
"org . junit . Assert . assertTrue ( result . passedValidation ( ) )
",org . junit <mask> Assert . <mask> ( result . passedValidation ( ) )
"org . junit . Assert . assertFalse ( sqoop . doSupportFetchPasswordFromFile ( ) )
",org . junit . Assert . assertFalse ( sqoop <mask> doSupportFetchPasswordFromFile ( ) )
"org . junit . Assert . assertTrue ( doTest ( dynamicQuery , query ) )
","<mask> . <mask> . Assert . assertTrue <mask> doTest ( dynamicQuery , query ) )"
"org . junit . Assert . assertEquals ( expected , actual )
","org . junit <mask> Assert . <mask> ( expected , actual )"
"org . junit . Assert . assertTrue ( res . isEmpty ( ) )
",org . <mask> . Assert . assertTrue ( res <mask> isEmpty ( ) )
"org . junit . Assert . assertNotNull ( recipient )
",org . junit . Assert . assertNotNull <mask> recipient )
"org . junit . Assert . assertEquals ( ( - 1 ) , reader . read ( ) )
","org . junit . Assert . assertEquals ( ( <mask> 1 <mask> , reader . <mask> ( ) )"
"org . junit . Assert . assertEquals ( expected , flexGrid )
","org . junit . Assert . <mask> ( <mask> , flexGrid )"
"org . junit . Assert . assertEquals ( u . getUserName ( ) , ( ( java . lang . String ) ( u . getTail ( ""name2"" ) ) ) )
","org . junit . Assert . assertEquals ( u . <mask> ( <mask> , ( ( java . lang . String ) ( u <mask> getTail ( ""name2"" ) ) ) )"
"org . junit . Assert . assertEquals ( com . btc . redg . runtime . defaultvalues . DefaultDefaultValueStrategyTest . TestEnum . values ( ) [ i ] , strategy . getDefaultValue ( cm , com . btc . redg . runtime . defaultvalues . DefaultDefaultValueStrategyTest . TestEnum . class ) )
","org . junit . <mask> . assertEquals ( <mask> . btc . <mask> . <mask> . <mask> . DefaultDefaultValueStrategyTest . TestEnum . values ( ) [ i ] <mask> strategy . getDefaultValue ( cm , <mask> . <mask> . redg . runtime . defaultvalues <mask> DefaultDefaultValueStrategyTest . TestEnum . class <mask> )"
"org . junit . Assert . assertEquals ( generator . getRequiredBuildTargets ( ) , com . google . common . collect . ImmutableSet . of ( genruleTarget ) )
","org . junit . <mask> . assertEquals ( generator . getRequiredBuildTargets <mask> ) , com . google . common . collect . ImmutableSet <mask> of <mask> genruleTarget ) )"
"org . junit . Assert . assertEquals ( 2 , find . size ( ) )
",org . junit . Assert . assertEquals <mask> 2 <mask> find . size ( <mask> )
"org . junit . Assert . assertTrue ( slice . events . isEmpty ( ) )
",org . <mask> . Assert . assertTrue <mask> slice . events . isEmpty <mask> ) )
"org . junit . Assert . assertEquals ( expecting , result )
","org . <mask> . Assert . assertEquals ( expecting , <mask> )"
"org . junit . Assert . assertTrue ( contentC . isVisible ( ) )
",org . junit . Assert . assertTrue ( contentC . isVisible <mask> ) )
"org . junit . Assert . assertEquals ( twoDollars , oneDollar . add ( oneDollar ) )
","org . <mask> . Assert . assertEquals ( twoDollars , <mask> . add <mask> oneDollar ) )"
"org . junit . Assert . assertThat ( iter . next ( ) , org . hamcrest . core . Is . is ( data [ ( i ++ ) ] ) )
","org <mask> junit . Assert . assertThat ( <mask> . next ( ) , org . <mask> . core . Is . is ( data [ ( i <mask> ) ] <mask> )"
"org . junit . Assert . assertArrayEquals ( arr , marshalUnmarshal ( arr ) )
","org . junit . Assert . assertArrayEquals ( arr , marshalUnmarshal ( <mask> ) <mask>"
"org . junit . Assert . assertEquals ( N , hs . size ( ) )
","<mask> . junit <mask> Assert . assertEquals ( N , hs . size ( <mask> )"
"org . junit . Assert . assertEquals ( 2 , sic . execute ( ) )
","org . junit <mask> Assert . assertEquals ( 2 , sic . <mask> ( <mask> )"
"org . junit . Assert . assertThat ( view . getDate ( ) , org . hamcrest . CoreMatchers . equalTo ( date ) )
","org <mask> junit . Assert . assertThat ( view . getDate ( <mask> , org <mask> hamcrest . <mask> . equalTo <mask> date ) )"
"org . junit . Assert . assertEquals ( resolve , stringName )
","org . <mask> . Assert . assertEquals <mask> resolve , stringName )"
"org . junit . Assert . assertFalse ( result . passedValidation ( ) )
",org . junit . <mask> . <mask> ( result . passedValidation ( ) )
"org . junit . Assert . assertEquals ( 100 , actual )
","org . <mask> . Assert . assertEquals <mask> 100 , actual )"
"org . junit . Assert . assertNull ( resultaat )
",org . <mask> . <mask> . assertNull ( resultaat )
"org . junit . Assert . assertTrue ( ( ( l . size ( ) ) > 0 ) )
",org . junit <mask> Assert . assertTrue ( <mask> ( l . size ( <mask> ) > 0 ) <mask>
"org . junit . Assert . assertFalse ( messageProcessingSequence . next ( ) )
",<mask> . junit . Assert . assertFalse ( messageProcessingSequence . next ( <mask> )
"org . junit . Assert . assertEquals ( 1 , completedCount )
",org <mask> junit . Assert . assertEquals ( 1 <mask> completedCount )
"org . junit . Assert . assertFalse ( errors . hasErrors ( ) )
",org . junit <mask> <mask> . assertFalse ( errors . hasErrors ( ) )
"org . junit . Assert . assertFalse ( subject . equals ( 1 ) )
",org . <mask> . Assert . assertFalse <mask> subject . equals ( 1 ) )
"org . junit . Assert . assertEquals ( ( - 1 ) , resultaat )
","<mask> . junit <mask> <mask> . assertEquals ( ( - 1 ) , resultaat )"
"org . junit . Assert . assertEquals ( ""DE"" , reloadedOrg . getDomicileCountryCode ( ) )
","org . junit . Assert . assertEquals ( ""DE"" , reloadedOrg . <mask> ( <mask> <mask>"
"org . junit . Assert . assertTrue ( ( ( image ) == ( iter . getImage ( ) ) ) )
",org <mask> junit . Assert . assertTrue ( ( <mask> image <mask> == ( iter . getImage ( ) ) ) )
"org . junit . Assert . assertNotNull ( path )
",org . junit <mask> Assert <mask> assertNotNull ( path )
"org . junit . Assert . assertFalse ( negateState )
",org . junit . Assert <mask> assertFalse ( <mask> )
"org . junit . Assert . assertTrue ( r1 . equals ( r2 ) )
",<mask> . junit <mask> Assert <mask> assertTrue ( r1 . equals ( r2 ) )
"org . junit . Assert . assertEquals ( 1 , output . size ( ) )
","org <mask> junit . Assert <mask> assertEquals ( 1 , output . <mask> ( ) )"
"org . junit . Assert . assertThat ( target . matchExactly ( action ) , org . hamcrest . CoreMatchers . is ( false ) )
","org . junit . Assert . assertThat ( target <mask> <mask> ( action ) , org . hamcrest <mask> CoreMatchers <mask> <mask> ( false ) )"
"org . junit . Assert . assertEquals ( true , classUnderTest . getUseScrollableTabbedPanes ( ) )
",<mask> <mask> junit . Assert . assertEquals ( true <mask> classUnderTest . getUseScrollableTabbedPanes ( ) )
"org . junit . Assert . assertThat ( v . toString ( ) , org . hamcrest . Matchers . is ( org . hamcrest . Matchers . equalTo ( ""test.xhtml"" ) ) )
","<mask> . <mask> . <mask> . assertThat ( v . <mask> ( ) , org . hamcrest . Matchers . is ( org . <mask> . Matchers . <mask> ( ""test.xhtml"" ) ) )"
"org . junit . Assert . assertEquals ( evt , base )
","<mask> <mask> junit . Assert . assertEquals ( evt , base )"
"org . junit . Assert . assertThat ( specializer . specialize ( original ) , org . hamcrest . Matchers . equalTo ( specialized ) )
",org . junit <mask> Assert . assertThat ( specializer . specialize ( original ) <mask> org . hamcrest . Matchers . equalTo <mask> specialized <mask> )
"org . junit . Assert . assertNotNull ( resultaat )
",org . junit . <mask> . <mask> ( resultaat )
"org . junit . Assert . assertNotNull ( result )
",org . junit . Assert . assertNotNull <mask> <mask> )
"org . junit . Assert . assertThat ( format , org . hamcrest . CoreMatchers . equalTo ( expected ) )
",org . <mask> <mask> Assert . assertThat ( format <mask> org . hamcrest . CoreMatchers . equalTo ( expected ) <mask>
"org . junit . Assert . assertNull ( result )
",org <mask> junit . Assert . assertNull ( <mask> )
"org . junit . Assert . assertEquals ( f , actual )
","org . junit . <mask> . <mask> ( f , actual )"
"org . junit . Assert . assertEquals ( java . lang . String . valueOf ( Integer . MIN_VALUE ) , i . toString ( ) )
","<mask> . <mask> . Assert . assertEquals <mask> java . <mask> . String . valueOf ( Integer . MIN_VALUE ) , i . toString ( <mask> )"
"org . junit . Assert . assertEquals ( expectedResult , triadCensus )
","org . junit . Assert <mask> assertEquals ( expectedResult , <mask> )"
"org . junit . Assert . assertEquals ( 10L , total . get ( ) )
",org <mask> junit . Assert . assertEquals ( 10L <mask> total . <mask> ( ) )
"org . junit . Assert . assertEquals ( formula , instance . getCellFormula ( ) )
","org <mask> junit . Assert <mask> assertEquals ( formula , <mask> . getCellFormula ( ) )"
"org . junit . Assert . assertThat ( query . getQuery ( ) , org . hamcrest . core . Is . is ( expectedToString ) )
","<mask> <mask> junit . Assert . assertThat ( query . getQuery ( ) , org . hamcrest . core . Is <mask> is <mask> expectedToString <mask> )"
"org . junit . Assert . assertEquals ( true , test . getBooleanValue ( ) )
","org . junit <mask> Assert . assertEquals <mask> true , test . <mask> ( ) )"
"org . junit . Assert . assertEquals ( lp , mol . getLonePair ( 1 ) )
","<mask> . junit . Assert . assertEquals <mask> lp , mol . getLonePair ( <mask> ) )"
"org . junit . Assert . assertEquals ( expectedUpdatedBucket , updatedBucket )
","org . junit . <mask> . assertEquals ( expectedUpdatedBucket , updatedBucket <mask>"
"org . junit . Assert . assertFalse ( tags . isEmpty ( ) )
",org . <mask> . Assert . assertFalse ( tags . isEmpty ( ) )
"org . junit . Assert . assertEquals ( 8 , results [ 0 ] )
","org <mask> junit . <mask> . assertEquals ( 8 , results [ <mask> ] )"
"org . junit . Assert . assertNotNull ( testMap )
",org . junit . <mask> . assertNotNull ( testMap )
"org . junit . Assert . assertEquals ( expected , actual )
","org . <mask> <mask> Assert . assertEquals ( expected , actual )"
"org . junit . Assert . assertFalse ( root . hasPendingChanges ( ) )
",org . junit . Assert . assertFalse ( root . <mask> <mask> ) )
"org . junit . Assert . assertEquals ( expResult , result )
","<mask> . junit . Assert . assertEquals ( expResult , result <mask>"
"org . junit . Assert . assertEquals ( returnedProfile , mockProfile )
","org <mask> junit . Assert . assertEquals ( returnedProfile , mockProfile <mask>"
"org . junit . Assert . assertNotNull ( reqMsg )
",<mask> . <mask> . Assert . assertNotNull ( reqMsg )
"org . junit . Assert . assertEquals ( desiredOutput , output )
","org . <mask> . Assert . assertEquals ( desiredOutput , output )"
"org . junit . Assert . assertTrue ( certificate . hasExtensions ( ) )
",org . junit . Assert <mask> assertTrue ( certificate . hasExtensions ( <mask> )
"org . junit . Assert . assertTrue ( true )
",org . junit <mask> Assert . assertTrue ( true )
"org . junit . Assert . assertNotNull ( lightfishInfo )
",org . junit . Assert <mask> assertNotNull <mask> lightfishInfo )
"org . junit . Assert . assertNotNull ( clazz )
",<mask> . junit . Assert . <mask> ( clazz )
"org . junit . Assert . assertThat ( shapes . size ( ) , org . hamcrest . CoreMatchers . is ( 2 ) )
","org . junit . <mask> . assertThat ( <mask> . size ( ) , org <mask> hamcrest . CoreMatchers . is <mask> 2 ) )"
"org . junit . Assert . assertEquals ( 1 , comparator . compare ( solution1 , solution2 ) )
","org . <mask> . Assert . <mask> ( 1 , comparator . <mask> ( solution1 , solution2 ) )"
"org . junit . Assert . assertEquals ( displayName , com . ibm . ws . security . wim . adapter . ldap . fat . FATTestADwithSSL . servlet . getUserDisplayName ( user ) )
","org . <mask> . Assert . assertEquals ( displayName , com . ibm . ws . security <mask> wim . <mask> <mask> <mask> . fat . FATTestADwithSSL . servlet . getUserDisplayName ( <mask> <mask> )"
